113010,,1,2,15,30,31,35,2,0
113011,,3,10,13,18,20,29,8,0
113012,,6,9,21,28,32,38,5,0
113012,,4,5,14,18,23,37,4,0
113012,,9,11,17,25,28,37,1,0
113011,,6,13,16,18,19,35,2,0
113011,,10,12,15,17,33,36,5,0
113013,,3,14,19,21,28,29,5,0
113013,,3,13,22,23,26,29,7,0
113014,,1,4,6,8,16,26,5,0
113014,,8,12,17,25,32,38,3,0
113015,,7,21,22,25,26,32,5,100
113015,,1,5,8,34,35,36,5,100
113016,,1,12,23,25,31,35,3,0
113016,,2,3,9,17,22,24,2,0
113017,,7,12,13,14,19,24,1,0
113017,,10,14,16,21,23,31,7,0
113018,,5,10,14,21,30,38,5,0
113018,,4,14,19,20,24,32,2,0
113002,,3,14,22,24,27,32,8,0
113002,,11,16,17,18,25,29,8,0
113003,,15,16,17,20,26,28,8,0
113003,,7,8,12,23,34,36,3,0
113004,,11,12,15,28,33,36,6,0
113004,,5,8,12,17,30,35,4,0
113008,,2,6,13,16,20,24,5,0
113008,,5,10,11,20,23,26,4,100
113007,,2,9,16,19,28,37,8,0
113007,,5,10,23,31,33,36,3,0
113009,,3,5,9,21,22,29,8,0
113009,,6,11,27,31,33,36,6,0
113010,,11,25,26,27,28,32,6,0
113010,,1,2,15,30,31,35,2,0
113011,,3,10,13,18,20,29,8,0
113012,,6,9,21,28,32,38,5,0
113012,,4,5,14,18,23,37,4,0
113012,,9,11,17,25,28,37,1,0
113011,,6,13,16,18,19,35,2,0
113011,,10,12,15,17,33,36,5,0
113013,,3,14,19,21,28,29,5,0
113013,,3,13,22,23,26,29,7,0
113014,,1,4,6,8,16,26,5,0
113014,,8,12,17,25,32,38,3,0
113015,,7,21,22,25,26,32,5,100
113015,,1,5,8,34,35,36,5,100
113016,,1,12,23,25,31,35,3,0
113016,,2,3,9,17,22,24,2,0
113017,,7,12,13,14,19,24,1,0
113017,,10,14,16,21,23,31,7,0
113018,,5,10,14,21,30,38,5,0
113018,,4,14,19,20,24,32,2,0
113019,,2,13,14,15,21,25,5,0
113019,,3,6,8,11,12,35,2,0
113019,,8,11,19,20,24,35,4,0
113019,,6,14,23,34,37,38,2,0
113020,,4,5,19,22,23,31,6,0
113020,,3,6,15,16,25,37,1,0
113020,,2,6,13,23,30,38,4,0
113020,,15,19,23,29,32,35,5,0
113020,,4,5,19,22,23,31,6,0
113020,,3,6,15,16,25,37,1,0
113020,,2,6,13,23,30,38,4,0
113020,,15,19,23,29,32,35,5,0
113020,,4,5,19,22,23,31,6,0
113020,,3,6,15,16,25,37,1,0
113020,,2,6,13,23,30,38,4,0
113020,,15,19,23,29,32,35,5,0
113020,,4,5,19,22,23,31,6,0
113020,,3,6,15,16,25,37,1,0
113020,,2,6,13,23,30,38,4,0
113020,,15,19,23,29,32,35,5,0
113020,,4,5,19,22,23,31,6,0
113020,,3,6,15,16,25,37,1,0
113020,,2,6,13,23,30,38,4,0
113020,,15,19,23,29,32,35,5,0
113021,,1,6,25,26,27,37,6,0
113021,,8,9,17,23,26,34,4,0
113022,,7,20,23,31,34,37,2,0
113022,,3,18,22,25,33,37,2,0
113022,,7,20,23,31,34,37,2,0
113022,,3,18,22,25,33,37,2,0
113022,,7,20,23,31,34,37,2,0
113022,,3,18,22,25,33,37,2,0
113022,,7,20,23,31,34,37,2,0
113022,,3,18,22,25,33,37,2,0
113022,,7,20,23,31,34,37,2,0
113022,,3,18,22,25,33,37,2,0
113023,,4,5,7,8,11,25,7,0
113023,,2,8,25,28,30,36,5,0
113024,,2,12,15,26,29,37,6,0
113024,,2,14,17,20,23,31,3,0
113025,,1,11,15,17,18,26,2,0
113025,,4,8,10,16,21,37,5,100
113026,,3,4,6,19,25,30,2,0
113026,,5,19,22,26,28,37,7,0
113024,,2,12,15,26,29,37,6,0
113024,,2,14,17,20,23,31,3,0
113025,,1,11,15,17,18,26,2,0
113025,,4,8,10,16,21,37,5,100
113026,,3,4,6,19,25,30,2,0
113026,,5,19,22,26,28,37,7,0
113027,,7,11,17,29,33,37,2,100
113027,,2,6,18,32,33,36,8,0
113028,,4,8,12,17,26,33,4,0
113028,,1,5,12,18,28,32,2,0
113028,,4,8,12,17,26,33,4,0
113028,,1,5,12,18,28,32,2,0
113028,,4,8,12,17,26,33,4,0
113028,,1,5,12,18,28,32,2,0
113028,,4,8,12,17,26,33,4,0
113028,,1,5,12,18,28,32,2,0
113028,,4,8,12,17,26,33,4,0
113028,,1,5,12,18,28,32,2,0
113029,,4,15,21,24,33,34,1,0
113029,,1,7,9,17,18,24,5,100
113030,,14,20,21,25,27,37,3,200
113030,,3,6,12,24,37,38,4,0
113030,,14,20,21,25,27,37,3,200
113030,,3,6,12,24,37,38,4,0
113030,,14,20,21,25,27,37,3,200
113030,,3,6,12,24,37,38,4,0
113030,,14,20,21,25,27,37,3,200
113030,,3,6,12,24,37,38,4,0
113030,,14,20,21,25,27,37,3,200
113030,,3,6,12,24,37,38,4,0
113030,,14,20,21,25,27,37,3,200
113030,,3,6,12,24,37,38,4,0
113031,,1,4,7,11,20,33,6,0
113031,,1,26,27,28,29,38,6,0
113032,,1,4,5,8,14,18,7,0
113032,,15,20,24,28,30,38,2,0
113032,,1,4,5,8,14,18,7,0
113032,,15,20,24,28,30,38,2,0
113032,,1,4,5,8,14,18,7,0
113032,,15,20,24,28,30,38,2,0
113032,,1,4,5,8,14,18,7,0
113032,,15,20,24,28,30,38,2,0
113032,,1,4,5,8,14,18,7,0
113032,,15,20,24,28,30,38,2,0
113033,,4,10,13,22,26,28,5,0
113033,,10,15,19,23,35,38,5,0
113034,,3,16,19,24,30,37,7,200
113034,,1,6,7,17,19,24,2,0
113034,,3,16,19,24,30,37,7,200
113034,,1,6,7,17,19,24,2,0
113034,,3,16,19,24,30,37,7,200
113034,,1,6,7,17,19,24,2,0
113034,,3,16,19,24,30,37,7,200
113034,,1,6,7,17,19,24,2,0
113034,,3,16,19,24,30,37,7,200
113034,,1,6,7,17,19,24,2,0
113035,,1,10,11,19,27,29,3,0
113035,,8,17,18,21,23,28,3,0
113036,,12,19,21,22,27,31,1,0
113036,,13,16,18,22,23,30,5,0
113036,,12,19,21,22,27,31,1,0
113036,,13,16,18,22,23,30,5,0
113036,,12,19,21,22,27,31,1,0
113036,,13,16,18,22,23,30,5,0
113036,,12,19,21,22,27,31,1,0
113036,,13,16,18,22,23,30,5,0
113036,,12,19,21,22,27,31,1,0
113036,,13,16,18,22,23,30,5,0
113037,,13,25,29,30,31,35,2,800
113037,,3,5,10,11,14,33,7,0
113038,,5,9,11,29,32,37,1,0
113038,,2,8,14,18,27,37,5,100
113038,,5,9,11,29,32,37,1,0
113038,,2,8,14,18,27,37,5,100
113038,,5,9,11,29,32,37,1,0
113038,,2,8,14,18,27,37,5,100
113038,,5,9,11,29,32,37,1,0
113038,,2,8,14,18,27,37,5,100
113038,,5,9,11,29,32,37,1,0
113038,,2,8,14,18,27,37,5,100
113039,,1,2,13,19,28,32,1,0
113039,,2,12,22,23,28,34,2,0
113040,,3,4,11,28,32,33,7,0
113040,,1,5,15,23,33,37,8,0
113040,,3,4,11,28,32,33,7,0
113040,,1,5,15,23,33,37,8,0
113040,,3,4,11,28,32,33,7,0
113040,,1,5,15,23,33,37,8,0
113040,,3,4,11,28,32,33,7,0
113040,,1,5,15,23,33,37,8,0
113040,,3,4,11,28,32,33,7,0
113040,,1,5,15,23,33,37,8,0
113040,,3,4,11,28,32,33,7,0
113040,,1,5,15,23,33,37,8,0
113040,,3,4,11,28,32,33,7,0
113040,,1,5,15,23,33,37,8,0
113040,,3,4,11,28,32,33,7,0
113040,,1,5,15,23,33,37,8,0
113040,,3,4,11,28,32,33,7,0
113040,,1,5,15,23,33,37,8,0
113040,,3,4,11,28,32,33,7,0
113040,,1,5,15,23,33,37,8,0
113040,,3,4,11,28,32,33,7,0
113040,,1,5,15,23,33,37,8,0
113040,,3,4,11,28,32,33,7,0
113040,,1,5,15,23,33,37,8,0
113043,,1,3,18,30,34,36,7,0
113043,,3,6,9,16,30,35,7,0
113044,,1,5,6,14,15,17,8,0
113044,,4,11,15,19,23,38,6,0
113044,,1,5,6,14,15,17,8,0
113044,,4,11,15,19,23,38,6,0
113044,,1,5,6,14,15,17,8,0
113044,,4,11,15,19,23,38,6,0
113044,,1,5,6,14,15,17,8,0
113044,,4,11,15,19,23,38,6,0
113044,,1,5,6,14,15,17,8,0
113044,,4,11,15,19,23,38,6,0
113044,,1,5,6,14,15,17,8,0
113044,,4,11,15,19,23,38,6,0
113044,,1,5,6,14,15,17,8,0
113044,,4,11,15,19,23,38,6,0
113046,,5,14,21,28,29,38,7,0
113046,,4,8,23,24,26,31,5,0
113046,,5,14,21,28,29,38,7,0
113046,,4,8,23,24,26,31,5,0
113046,,5,14,21,28,29,38,7,0
113046,,4,8,23,24,26,31,5,0
113046,,5,14,21,28,29,38,7,0
113046,,4,8,23,24,26,31,5,0
113046,,5,14,21,28,29,38,7,0
113046,,4,8,23,24,26,31,5,0
113046,,5,14,21,28,29,38,7,0
113046,,4,8,23,24,26,31,5,0
113048,,1,4,9,14,28,31,2,0
113048,,3,8,15,17,25,27,6,0
113048,,1,4,9,14,28,31,2,0
113048,,3,8,15,17,25,27,6,0
113048,,1,4,9,14,28,31,2,0
113048,,3,8,15,17,25,27,6,0
113048,,1,4,9,14,28,31,2,0
113048,,3,8,15,17,25,27,6,0
113048,,1,4,9,14,28,31,2,0
113048,,3,8,15,17,25,27,6,0
113048,,1,4,9,14,28,31,2,0
113048,,3,8,15,17,25,27,6,0
113050,,8,9,19,23,25,29,1,0
113050,,4,7,11,12,24,31,7,200
113050,,8,9,19,23,25,29,1,0
113050,,4,7,11,12,24,31,7,200
113050,,8,9,19,23,25,29,1,0
113050,,4,7,11,12,24,31,7,200
113050,,8,9,19,23,25,29,1,0
113050,,4,7,11,12,24,31,7,200
113050,,8,9,19,23,25,29,1,0
113050,,4,7,11,12,24,31,7,200
113051,,1,6,12,14,15,30,8,0
113051,,4,5,10,29,31,35,7,0
113052,,6,8,16,18,19,33,3,0
113052,,2,9,10,18,29,31,8,0
