1730,花仙子,56.7,價太高了,41.60,46.41,52.00,4.58%
4711,永純,17.3,價太高了,13.60,15.17,17.00,4.91%
1710,東聯,19.2,價太高了,13.76,15.35,17.20,4.47%
1717,長興,32.15,價太高了,24.64,27.48,30.80,4.79%
1723,中碳,111.5,價太高了,87.52,97.63,109.40,4.90%
1726,永記,77,價太高了,58.40,65.15,73.00,4.74%
1102,亞泥,40.45,高於合理價,35.04,39.09,43.80,5.41%
1101,<optionvalue="1101">台泥,32.1,低於低價,38.88,43.37,48.60,7.57%
3260,威剛,100,價太高了,52.16,58.19,65.20,3.26%
5487,通泰,31.45,高於合理價,25.44,28.38,31.80,5.05%
2330,台積電,690,價太高了,68.00,75.86,85.00,.61%
3034,聯詠,601,價太高了,209.60,233.83,262.00,2.17%
9945,潤泰新,36.35,低於低價,56.48,63.01,70.60,9.71%
6184,大豐電,51.9,價太高了,37.92,42.30,47.40,4.56%
9904,寶成,30.5,價太高了,21.92,24.45,27.40,4.49%
9940,信義,29.5,低於低價,33.92,37.84,42.40,7.18%
9910,豐泰,165.5,價太高了,77.12,86.03,96.40,2.91%
9930,中聯資源,59.4,價太高了,43.36,48.37,54.20,4.56%
9942,茂順,135.5,價太高了,67.20,74.97,84.00,3.09%
9917,中保科,118.5,價太高了,64.80,72.29,81.00,3.41%
9924,福興,51.7,價太高了,36.96,41.23,46.20,4.46%
9941,<optionvalue="9941">裕融,165.5,價太高了,85.92,95.85,107.40,3.24%
9925,新保,40.05,價太高了,31.36,34.98,39.20,4.89%
6201,亞弘電,65.5,價太高了,38.24,42.66,47.80,3.64%
6151,晉倫,27.35,在合理價以內,27.20,30.34,34.00,6.21%
6505,台塑化,74.3,價太高了,51.20,57.12,64.00,4.30%
8926,台汽電,49.55,價太高了,23.36,26.06,29.20,2.94%
9908,大台北,32.4,價太高了,16.80,18.74,21.00,3.24%
9918,欣天然,40.4,價太高了,20.48,22.84,25.60,3.16%
8917,欣泰,61.3,價太高了,26.08,29.09,32.60,2.65%
9926,新海,54.5,價太高了,26.88,29.98,33.60,3.08%
9931,欣高,38.35,價太高了,21.28,23.74,26.60,3.46%
8908,欣雄,57.5,價太高了,26.40,29.45,33.00,2.86%
2880,華南金,22,價太高了,16.64,18.56,20.80,4.72%
2881,<optionvalue="2881">富邦金,68,價太高了,38.08,42.48,47.60,3.50%
2882,<optionvalue="2882">國泰金,45.05,價太高了,34.08,38.02,42.60,4.72%
2892,第一金,27.1,價太高了,19.36,21.59,24.20,4.46%
2820,華票,14.8,高於合理價,12.48,13.92,15.60,5.27%
2886,兆豐金,38.7,價太高了,23.36,26.06,29.20,3.77%
2535,達欣工,49.5,價太高了,29.28,32.66,36.60,3.69%
2538,基泰,15.35,低於低價,15.36,17.13,19.20,6.25%
5511,德昌,76.6,價太高了,31.52,35.16,39.40,2.57%
1216,統一,76.7,價太高了,41.44,46.23,51.80,3.37%
1232,大統益,144.5,價太高了,77.76,86.75,97.20,3.36%
