1730,花仙子,56.4,價太高了,44.80,49.98,56.00,4.96%
4711,永純,16.95,價太高了,12.48,13.92,15.60,4.60%
1710,東聯,17.3,價太高了,10.56,11.78,13.20,3.81%
1717,長興,31.1,價太高了,23.36,26.06,29.20,4.69%
1723,中碳,112.5,價太高了,76.80,85.68,96.00,4.26%
1726,永記,83,價太高了,57.28,63.90,71.60,4.31%
1102,亞泥,41.55,高於合理價,35.84,39.98,44.80,5.39%
1101,<optionvalue="1101">台泥,33,低於低價,34.56,38.55,43.20,6.54%
3260,威剛,114,價太高了,45.12,50.33,56.40,2.47%
5487,通泰,31.75,價太高了,18.24,20.34,22.80,3.59%
2330,台積電,821,價太高了,76.64,85.50,95.80,.58%
3034,聯詠,593,價太高了,301.60,336.47,377.00,3.17%
9945,潤泰新,44.6,低於低價,47.04,52.47,58.80,6.59%
6184,<optionvalue="6184">大豐電,55.5,價太高了,38.72,43.19,48.40,4.36%
9904,寶成,37.45,價太高了,21.76,24.27,27.20,3.63%
9940,信義,33.5,高於合理價,27.04,30.16,33.80,5.04%
9910,豐泰,154.5,價太高了,88.16,98.35,110.20,3.56%
9930,中聯資源,65.1,價太高了,42.40,47.30,53.00,4.07%
9942,茂順,128,價太高了,74.24,82.82,92.80,3.62%
9917,中保科,123.5,價太高了,69.92,78.00,87.40,3.53%
9924,福興,56.5,價太高了,40.80,45.51,51.00,4.51%
9941,<optionvalue="9941">裕融,148.5,價太高了,93.76,104.60,117.20,3.94%
9925,新保,42.4,價太高了,31.84,35.52,39.80,4.69%
6201,亞弘電,64,價太高了,43.20,48.19,54.00,4.21%
6151,晉倫,26.8,低於低價,29.12,32.48,36.40,6.79%
6505,台塑化,67.4,價太高了,51.68,57.65,64.60,4.79%
8926,台汽電,46.75,價太高了,24.96,27.84,31.20,3.33%
9908,大台北,32.45,價太高了,17.28,19.27,21.60,3.32%
9918,欣天然,42,價太高了,20.64,23.02,25.80,3.07%
8917,欣泰,60.5,價太高了,28.16,31.41,35.20,2.90%
9926,新海,55.1,價太高了,27.84,31.05,34.80,3.15%
9931,欣高,36.9,價太高了,19.52,21.77,24.40,3.30%
8908,欣雄,54.8,價太高了,26.24,29.27,32.80,2.99%
2880,華南金,25,價太高了,16.48,18.38,20.60,4.12%
2881,<optionvalue="2881">富邦金,73.4,價太高了,42.08,46.94,52.60,3.58%
2882,<optionvalue="2882">國泰金,56.2,價太高了,33.44,37.30,41.80,3.71%
2892,第一金,27.5,價太高了,19.20,21.42,24.00,4.36%
2820,華票,15.4,價太高了,12.16,13.56,15.20,4.93%
2886,兆豐金,39.05,價太高了,24.80,27.66,31.00,3.96%
2535,達欣工,53.5,價太高了,30.72,34.27,38.40,3.58%
2538,基泰,19.65,價太高了,12.32,13.74,15.40,3.91%
5511,德昌,70.7,價太高了,32.96,36.77,41.20,2.91%
