2535,達欣工,57.1,價太高了,29.28,32.66,36.60,3.20%
2912,統一超,269.5,價太高了,150.08,167.43,187.60,3.48%
1303,南亞,57.5,在合理價以內,55.36,61.76,69.20,6.01%
1301,台塑,68.9,在合理價以內,63.84,71.22,79.80,5.79%
1326,台化,55.2,低於低價,60.80,67.83,76.00,6.88%
6189,<optionvalue="6189">豐藝,87.7,價太高了,42.72,47.65,53.40,3.04%
2347,聯強,78.9,價太高了,41.92,46.76,52.40,3.32%
6126,<optionvalue="6126">信音,37.45,價太高了,10.24,11.42,12.80,1.70%
3090,日電貿,59.7,高於合理價,48.00,53.55,60.00,5.02%
5464,霖宏,29.1,價太高了,15.68,17.49,19.60,3.36%
2308,台達電,341,價太高了,85.92,95.85,107.40,1.57%
6115,鎰勝,52.2,在合理價以內,51.36,57.29,64.20,6.14%
2324,仁寶,36.2,價太高了,20.96,23.38,26.20,3.61%
2301,光寶科,101,價太高了,43.68,48.73,54.60,2.70%
2395,研華,404,價太高了,108.32,120.84,135.40,1.67%
2382,廣達,293.5,價太高了,66.40,74.07,83.00,1.41%
8255,<optionvalue="8255">朋程,184,價太高了,80.80,90.14,101.00,2.74%
2103,台橡,23.15,在合理價以內,21.12,23.56,26.40,5.70%
8930,青鋼,38.9,價太高了,12.48,13.92,15.60,2.00%
2006,東和鋼鐵,69.1,價太高了,29.44,32.84,36.80,2.66%
2002,<optionvalue="2002">中鋼,23.9,價太高了,15.20,16.95,19.00,3.97%
0050,元大台灣50,台幣,價太高了,28.64,31.95,35.80,%
0056,元大高股息,台幣,價太高了,20.80,23.20,26.00,%
01003T,SetLeftMenu,,價太高了,5.76,6.42,7.20,%
01007T,兆豐國泰R2,台幣,價太高了,3.36,3.74,4.20,%
2884,玉山金,27.25,價太高了,21.12,23.56,26.40,4.84%
5871,<optionvalue="5871">中租-KY,175.5,價太高了,65.92,73.54,82.40,2.34%
6592,<optionvalue="6592">和潤企業,119.5,價太高了,29.92,33.37,37.40,1.56%
9921,<optionvalue="9921">巨大,217.5,價太高了,96.00,107.10,120.00,2.75%
2351,順德,96.5,價太高了,33.92,37.84,42.40,2.19%
