1730,花仙子,56.2,價太高了,44.80,49.98,56.00,4.98%
4711,永純,16.95,價太高了,12.48,13.92,15.60,4.60%
1710,東聯,17.25,價太高了,10.56,11.78,13.20,3.82%
1717,長興,31.7,價太高了,23.36,26.06,29.20,4.60%
1723,中碳,112,價太高了,76.80,85.68,96.00,4.28%
1726,永記,79.7,價太高了,57.28,63.90,71.60,4.49%
1102,亞泥,44.2,高於合理價,35.84,39.98,44.80,5.06%
1101,<optionvalue="1101">台泥,33.2,低於低價,34.56,38.55,43.20,6.50%
3260,威剛,114.5,價太高了,45.12,50.33,56.40,2.46%
5487,通泰,29.4,價太高了,18.24,20.34,22.80,3.87%
2330,台積電,800,價太高了,76.64,85.50,95.80,.59%
3034,聯詠,640,價太高了,301.60,336.47,377.00,2.94%
9945,潤泰新,41.8,低於低價,47.04,52.47,58.80,7.03%
6184,<optionvalue="6184">大豐電,54.7,價太高了,38.72,43.19,48.40,4.42%
9904,寶成,36.2,價太高了,21.76,24.27,27.20,3.75%
9940,信義,33.4,高於合理價,27.04,30.16,33.80,5.05%
9910,豐泰,165,價太高了,88.16,98.35,110.20,3.33%
9930,中聯資源,68.1,價太高了,42.40,47.30,53.00,3.89%
9942,茂順,130.5,價太高了,74.24,82.82,92.80,3.55%
9917,中保科,131.5,價太高了,69.92,78.00,87.40,3.32%
9924,福興,61.4,價太高了,40.80,45.51,51.00,4.15%
9941,<optionvalue="9941">裕融,148.5,價太高了,93.76,104.60,117.20,3.94%
9925,新保,41.8,價太高了,31.84,35.52,39.80,4.76%
6201,亞弘電,61.8,價太高了,43.20,48.19,54.00,4.36%
6151,晉倫,26.45,低於低價,29.12,32.48,36.40,6.88%
6505,台塑化,71.5,價太高了,51.68,57.65,64.60,4.51%
8926,台汽電,46.75,價太高了,24.96,27.84,31.20,3.33%
9908,大台北,32.35,價太高了,17.28,19.27,21.60,3.33%
9918,欣天然,41.4,價太高了,20.64,23.02,25.80,3.11%
8917,欣泰,59.4,價太高了,28.16,31.41,35.20,2.96%
9926,新海,54.3,價太高了,27.84,31.05,34.80,3.20%
9931,欣高,37.55,價太高了,19.52,21.77,24.40,3.24%
8908,欣雄,55.8,價太高了,26.24,29.27,32.80,2.93%
2880,華南金,25.55,價太高了,16.48,18.38,20.60,4.03%
2881,<optionvalue="2881">富邦金,69.9,價太高了,42.08,46.94,52.60,3.76%
2882,<optionvalue="2882">國泰金,50.9,價太高了,33.44,37.30,41.80,4.10%
2892,第一金,27.8,價太高了,19.20,21.42,24.00,4.31%
2820,華票,15.45,價太高了,12.16,13.56,15.20,4.91%
2886,兆豐金,40.95,價太高了,24.80,27.66,31.00,3.78%
2535,達欣工,55.9,價太高了,30.72,34.27,38.40,3.43%
2538,基泰,17.45,價太高了,12.32,13.74,15.40,4.41%
5511,德昌,73,價太高了,32.96,36.77,41.20,2.82%
1216,統一,77,價太高了,44.64,49.80,55.80,3.62%
1232,大統益,145,價太高了,87.36,97.46,109.20,3.76%
1434,福懋,23,低於低價,23.36,26.06,29.20,6.34%
1451,年興,20.65,在合理價以內,19.84,22.13,24.80,6.00%
1402,遠東新,33.7,價太高了,21.12,23.56,26.40,3.91%
5604,中連,39.75,低於低價,56.96,63.54,71.20,8.95%
3045,台灣大,104.5,價太高了,79.68,88.89,99.60,4.76%
4904,遠傳,83,價太高了,56.00,62.47,70.00,4.21%
2412,中華電,125.5,價太高了,75.36,84.07,94.20,3.75%
2535,達欣工,55.9,價太高了,30.72,34.27,38.40,3.43%
2912,統一超,275,價太高了,161.60,180.28,202.00,3.67%
1303,南亞,56.9,低於低價,57.60,64.26,72.00,6.32%
1301,台塑,68.3,在合理價以內,66.56,74.25,83.20,6.09%
1326,台化,56.3,低於低價,58.88,65.68,73.60,6.53%
6189,<optionvalue="6189">豐藝,90,價太高了,45.44,50.69,56.80,3.15%
2347,聯強,82.7,價太高了,44.64,49.80,55.80,3.37%
6126,<optionvalue="6126">信音,31.4,價太高了,10.72,11.95,13.40,2.13%
3090,日電貿,66.9,高於合理價,56.32,62.83,70.40,5.26%
5464,霖宏,32.7,價太高了,16.64,18.56,20.80,3.18%
2308,台達電,326,價太高了,94.24,105.13,117.80,1.80%
6115,鎰勝,56.2,在合理價以內,50.72,56.58,63.40,5.64%
2324,仁寶,35.6,價太高了,21.60,24.09,27.00,3.79%
2301,光寶科,99.1,價太高了,48.64,54.26,60.80,3.06%
2395,研華,353,價太高了,123.20,137.44,154.00,2.18%
2382,廣達,267,價太高了,77.92,86.92,97.40,1.82%
8255,<optionvalue="8255">朋程,181,價太高了,80.80,90.14,101.00,2.79%
2103,台橡,24.55,價太高了,16.64,18.56,20.80,4.23%
8930,青鋼,39.9,價太高了,15.52,17.31,19.40,2.43%
2006,東和鋼鐵,72.6,價太高了,37.12,41.41,46.40,3.19%
2002,<optionvalue="2002">中鋼,24.9,價太高了,15.04,16.77,18.80,3.77%
0050,元大台灣50,台幣,價太高了,32.32,36.05,40.40,%
0056,元大高股息,台幣,價太高了,21.28,23.74,26.60,%
01003T,SetLeftMenu,,價太高了,34.56,38.55,43.20,%
01007T,兆豐國泰R2,台幣,價太高了,3.52,3.92,4.40,%
2233,宇隆,137.5,價太高了,74.40,83.00,93.00,3.38%
2449,京元電子,87.5,價太高了,34.24,38.19,42.80,2.44%
2458,義隆,156.5,價太高了,90.72,101.20,113.40,3.62%
2467,志聖,128,價太高了,33.44,37.30,41.80,1.63%
2542,興富發,47.85,高於合理價,38.40,42.84,48.00,5.01%
2884,玉山金,28.2,價太高了,20.32,22.66,25.40,4.50%
2887,<optionvalue="2887">台新金,18.7,價太高了,13.92,15.52,17.40,4.65%
2890,永豐金,22.75,價太高了,13.12,14.63,16.40,3.60%
2891,<optionvalue="2891">中信金,36,價太高了,19.84,22.13,24.80,3.44%
3105,穩懋,141,價太高了,71.52,79.78,89.40,3.17%
3702,<optionvalue="3702">大聯大,93,價太高了,45.76,51.05,57.20,3.07%
4938,和碩,99.8,價太高了,69.44,77.46,86.80,4.34%
00878,國泰永續高股息,台幣,價太高了,5.28,5.89,6.60,%
00919,群益台灣精選高息,台幣,價太高了,3.52,3.92,4.40,%
00929,復華台灣科技優息,台幣,價太高了,2.08,2.32,2.60,%
00940,元大台灣價值高息,台幣,價太高了,0,0,0,%
