1730,花仙子,56.3,價太高了,41.60,46.41,52.00,4.61%
4711,永純,16.9,高於合理價,13.60,15.17,17.00,5.02%
1710,東聯,17.35,價太高了,13.76,15.35,17.20,4.95%
1717,長興,31.7,價太高了,24.64,27.48,30.80,4.85%
1723,中碳,113,價太高了,87.52,97.63,109.40,4.84%
1726,永記,79,價太高了,58.40,65.15,73.00,4.62%
1102,亞泥,43.7,高於合理價,35.04,39.09,43.80,5.01%
1101,<optionvalue="1101">台泥,32.05,低於低價,38.88,43.37,48.60,7.58%
3260,威剛,100,價太高了,52.16,58.19,65.20,3.26%
5487,通泰,30.9,高於合理價,25.44,28.38,31.80,5.14%
2330,台積電,790,價太高了,68.00,75.86,85.00,.53%
3034,聯詠,618,價太高了,209.60,233.83,262.00,2.11%
9945,潤泰新,38.45,低於低價,56.48,63.01,70.60,9.18%
6184,<optionvalue="6184">大豐電,54.2,價太高了,37.92,42.30,47.40,4.37%
9904,寶成,36.15,價太高了,21.92,24.45,27.40,3.78%
9940,信義,33.15,低於低價,33.92,37.84,42.40,6.39%
9910,豐泰,162,價太高了,77.12,86.03,96.40,2.97%
9930,中聯資源,65.2,價太高了,43.36,48.37,54.20,4.15%
9942,茂順,129.5,價太高了,67.20,74.97,84.00,3.24%
9917,中保科,128.5,價太高了,64.80,72.29,81.00,3.15%
9924,福興,53.8,價太高了,36.96,41.23,46.20,4.29%
9941,<optionvalue="9941">裕融,148,價太高了,85.92,95.85,107.40,3.62%
9925,新保,41.4,價太高了,31.36,34.98,39.20,4.73%
6201,亞弘電,61.6,價太高了,38.24,42.66,47.80,3.87%
6151,晉倫,26.35,低於低價,27.20,30.34,34.00,6.45%
6505,台塑化,72.2,價太高了,51.20,57.12,64.00,4.43%
8926,台汽電,47.55,價太高了,23.36,26.06,29.20,3.07%
9908,大台北,32.45,價太高了,16.80,18.74,21.00,3.23%
9918,欣天然,41.55,價太高了,20.48,22.84,25.60,3.08%
8917,欣泰,59.5,價太高了,26.08,29.09,32.60,2.73%
9926,新海,55.3,價太高了,26.88,29.98,33.60,3.03%
9931,欣高,37.3,價太高了,21.28,23.74,26.60,3.56%
8908,欣雄,55.7,價太高了,26.40,29.45,33.00,2.96%
2880,華南金,23.65,價太高了,16.64,18.56,20.80,4.39%
2881,<optionvalue="2881">富邦金,69.1,價太高了,38.08,42.48,47.60,3.44%
2882,<optionvalue="2882">國泰金,50.5,價太高了,34.08,38.02,42.60,4.21%
2892,第一金,27.35,價太高了,19.36,21.59,24.20,4.42%
2820,華票,15.25,高於合理價,12.48,13.92,15.60,5.11%
2886,兆豐金,40,價太高了,23.36,26.06,29.20,3.65%
2535,達欣工,57.8,價太高了,29.28,32.66,36.60,3.16%
2538,基泰,15.95,在合理價以內,15.36,17.13,19.20,6.01%
5511,德昌,76.5,價太高了,31.52,35.16,39.40,2.57%
1216,統一,76.5,價太高了,41.44,46.23,51.80,3.38%
1232,大統益,145,價太高了,77.76,86.75,97.20,3.35%
1434,福懋,22.85,低於低價,23.36,26.06,29.20,6.38%
1451,年興,20.75,低於低價,21.12,23.56,26.40,6.36%
1402,遠東新,32.5,價太高了,21.60,24.09,27.00,4.15%
5604,中連,40,低於低價,55.84,62.29,69.80,8.72%
3045,台灣大,104,高於合理價,83.68,93.35,104.60,5.02%
4904,遠傳,80.8,價太高了,57.12,63.72,71.40,4.41%
2412,中華電,124,價太高了,76.00,84.78,95.00,3.83%
2535,達欣工,57.8,價太高了,29.28,32.66,36.60,3.16%
2912,統一超,274,價太高了,150.08,167.43,187.60,3.42%
1303,南亞,56.7,在合理價以內,55.36,61.76,69.20,6.10%
1301,台塑,68.5,在合理價以內,63.84,71.22,79.80,5.82%
1326,台化,55.5,低於低價,60.80,67.83,76.00,6.84%
6189,<optionvalue="6189">豐藝,86.2,價太高了,42.72,47.65,53.40,3.09%
2347,聯強,79.8,價太高了,41.92,46.76,52.40,3.28%
6126,<optionvalue="6126">信音,32.3,價太高了,10.24,11.42,12.80,1.98%
3090,日電貿,60.7,價太高了,48.00,53.55,60.00,4.94%
5464,霖宏,31.8,價太高了,15.68,17.49,19.60,3.08%
2308,台達電,320.5,價太高了,85.92,95.85,107.40,1.67%
6115,鎰勝,52.8,在合理價以內,51.36,57.29,64.20,6.07%
